municipality_code,department,municipality,year,population
70823,Sucre,Tolú Viejo,2035,24634
73001,Tolima,Ibagué,2035,571525
73024,Tolima,Alpujarra,2035,5114
73026,Tolima,Alvarado,2035,8544
73030,Tolima,Ambalema,2035,6705
73043,Tolima,Anzoátegui,2035,10560
73055,Tolima,Armero,2035,12374
73067,Tolima,Ataco,2035,21397
73124,Tolima,Cajamarca,2035,17975
73148,Tolima,Carmen de Apicalá,2035,11500
73152,Tolima,Casabianca,2035,6566
73168,Tolima,Chaparral,2035,53781
73200,Tolima,Coello,2035,8532
73217,Tolima,Coyaima,2035,23577
73226,Tolima,Cunday,2035,8987
73236,Tolima,Dolores,2035,8559
73268,Tolima,Espinal,2035,71153
73270,Tolima,Falan,2035,7921
73275,Tolima,Flandes,2035,29007
73283,Tolima,Fresno,2035,31262
73319,Tolima,Guamo,2035,33576
73347,Tolima,Herveo,2035,7082
73349,Tolima,Honda,2035,24692
73352,Tolima,Icononzo,2035,12524
73408,Tolima,Lérida,2035,17563
73411,Tolima,Líbano,2035,37243
73443,Tolima,Mariquita,2035,41619
73449,Tolima,Melgar,2035,42241
73461,Tolima,Murillo,2035,3981
73483,Tolima,Natagaima,2035,16833
73504,Tolima,Ortega,2035,36675
73520,Tolima,Palocabildo,2035,10130
73547,Tolima,Piedras,2035,7899
73555,Tolima,Planadas,2035,28563
73563,Tolima,Prado,2035,8334
73585,Tolima,Purificación,2035,23908
73616,Tolima,Rioblanco,2035,25025
73622,Tolima,Roncesvalles,2035,5590
73624,Tolima,Rovira,2035,22063
73671,Tolima,Saldaña,2035,14660
73675,Tolima,San Antonio,2035,13230
73678,Tolima,San Luis,2035,13938
73686,Tolima,Santa Isabel,2035,5925
73770,Tolima,Suárez,2035,3893
73854,Tolima,Valle de San Juan,2035,5479
73861,Tolima,Venadillo,2035,12946
73870,Tolima,Villahermosa,2035,9505
73873,Tolima,Villarrica,2035,5236
76001,Valle del Cauca,Cali,2035,2177352
76020,Valle del Cauca,Alcalá,2035,13835
76036,Valle del Cauca,Andalucía,2035,26710
76041,Valle del Cauca,Ansermanuevo,2035,17078
76054,Valle del Cauca,Argelia,2035,5258
76100,Valle del Cauca,Bolívar,2035,15102
76109,Valle del Cauca,Buenaventura,2035,356486
76111,Valle del Cauca,Guadalajara de Buga,2035,128994
76113,Valle del Cauca,Bugalagrande,2035,25444
76122,Valle del Cauca,Caicedonia,2035,30228
76126,Valle del Cauca,Calima,2035,19816
76130,Valle del Cauca,Candelaria,2035,139209
76147,Valle del Cauca,Cartago,2035,146969
76233,Valle del Cauca,Dagua,2035,68336
76243,Valle del Cauca,El Águila,2035,8551
76246,Valle del Cauca,El Cairo,2035,6654
76248,Valle del Cauca,El Cerrito,2035,53026
76250,Valle del Cauca,El Dovio,2035,9275
76275,Valle del Cauca,Florida,2035,53252
76306,Valle del Cauca,Ginebra,2035,25286
76318,Valle del Cauca,Guacarí,2035,34645
76364,Valle del Cauca,Jamundí,2035,217466
76377,Valle del Cauca,La Cumbre,2035,20098
76400,Valle del Cauca,La Unión,2035,33340
76403,Valle del Cauca,La Victoria,2035,12741
76497,Valle del Cauca,Obando,2035,12134
76520,Valle del Cauca,Palmira,2035,389005
76563,Valle del Cauca,Pradera,2035,49962
76606,Valle del Cauca,Restrepo,2035,15990
76616,Valle del Cauca,Riofrío,2035,16179
76622,Valle del Cauca,Roldanillo,2035,38545
76670,Valle del Cauca,San Pedro,2035,16665
76736,Valle del Cauca,Sevilla,2035,44110
76823,Valle del Cauca,Toro,2035,14361
76828,Valle del Cauca,Trujillo,2035,20019
76834,Valle del Cauca,Tuluá,2035,226538
76845,Valle del Cauca,Ulloa,2035,5296
76863,Valle del Cauca,Versalles,2035,7086
76869,Valle del Cauca,Vijes,2035,14654
76890,Valle del Cauca,Yotoco,2035,16847
76892,Valle del Cauca,Yumbo,2035,117294
76895,Valle del Cauca,Zarzal,2035,43886
81001,Arauca,Arauca,2035,91216
81065,Arauca,Arauquita,2035,54509
81220,Arauca,Cravo Norte,2035,4203
81300,Arauca,Fortul,2035,20383
81591,Arauca,Puerto Rondón,2035,4708
81736,Arauca,Saravena,2035,59430
81794,Arauca,Tame,2035,46703
85001,Casanare,Yopal,2035,219725
85010,Casanare,Aguazul,2035,39477
85015,Casanare,Chámeza,2035,2745
85125,Casanare,Hato Corozal,2035,13267
85136,Casanare,La Salina,2035,1545
85139,Casanare,Maní,2035,21959
85162,Casanare,Monterrey,2035,19275
85225,Casanare,Nunchía,2035,9558
85230,Casanare,Orocué,2035,16622
85250,Casanare,Paz de Ariporo,2035,38421
85263,Casanare,Pore,2035,14796
85279,Casanare,Recetor,2035,1782
85300,Casanare,Sabanalarga,2035,3902
85315,Casanare,Sácama,2035,1996
85325,Casanare,San Luis de Palenque,2035,9126
85400,Casanare,Támara,2035,7436
85410,Casanare,Tauramena,2035,27730
85430,Casanare,Trinidad,2035,14213
85440,Casanare,Villanueva,2035,47947
86001,Putumayo,Mocoa,2035,76321
86219,Putumayo,Colón,2035,6519
86320,Putumayo,Orito,2035,39009
86568,Putumayo,Puerto Asís,2035,80166
86569,Putumayo,Puerto Caicedo,2035,18276
86571,Putumayo,Puerto Guzmán,2035,49299
86573,Putumayo,Puerto Leguízamo,2035,45309
86749,Putumayo,Sibundoy,2035,17578
86755,Putumayo,San Francisco,2035,5539
86757,Putumayo,San Miguel,2035,20103
86760,Putumayo,Santiago,2035,7136
86865,Putumayo,Valle del Guamuez,2035,34994
86885,Putumayo,Villagarzón,2035,28296
88001,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,2035,57299
88564,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia,2035,6488
91001,Amazonas,Leticia,2035,56699
91263,Amazonas,El Encanto (ANM),2035,2318
91405,Amazonas,La Chorrera (ANM),2035,3284
91407,Amazonas,La Pedrera (ANM),2035,4338
91430,Amazonas,La Victoria (ANM),2035,711
91460,Amazonas,Miriti - Paraná (ANM),2035,2366
91530,Amazonas,Puerto Alegría (ANM),2035,826
91536,Amazonas,Puerto Arica (ANM),2035,1125
91540,Amazonas,Puerto Nariño,2035,12660
91669,Amazonas,Puerto Santander (ANM),2035,1953
91798,Amazonas,Tarapacá (ANM),2035,4201
94001,Guainía,Inírida,2035,47041
94343,Guainía,Barrancominas,2035,14474
94663,Guainía,Mapiripana (ANM),2035,0
94883,Guainía,San Felipe (ANM),2035,2380
94884,Guainía,Puerto Colombia (ANM),2035,2078
94885,Guainía,La Guadalupe (ANM),2035,415
94886,Guainía,Cacahual (ANM),2035,961
94887,Guainía,Pana Pana (ANM),2035,2099
94888,Guainía,Morichal (ANM),2035,1271
95001,Guaviare,San José del Guaviare,2035,53938
95015,Guaviare,Calamar,2035,10007
95025,Guaviare,El Retorno,2035,13353
95200,Guaviare,Miraflores,2035,7266
97001,Vaupés,Mitú,2035,33864
97161,Vaupés,Carurú,2035,3067
97511,Vaupés,Pacoa (ANM),2035,4471
97666,Vaupés,Taraira,2035,3376
97777,Vaupés,Papunahua (ANM),2035,802
97889,Vaupés,Yavaraté (ANM),2035,1158
99001,Vichada,Puerto Carreño,2035,27468
99524,Vichada,La Primavera,2035,10742
99624,Vichada,Santa Rosalía,2035,3930
99773,Vichada,Cumaribo,2035,156224
05001,Antioquia,Medellín,2036,2462190
05002,Antioquia,Abejorral,2036,20339
05004,Antioquia,Abriaquí,2036,2678
05021,Antioquia,Alejandría,2036,6033
05030,Antioquia,Amagá,2036,34622
05031,Antioquia,Amalfi,2036,31742
05034,Antioquia,Andes,2036,45117
05036,Antioquia,Angelópolis,2036,6386
05038,Antioquia,Angostura,2036,12778
05040,Antioquia,Anorí,2036,23868
05042,Antioquia,Santafé de Antioquia,2036,30875
05044,Antioquia,Anzá,2036,7850
05045,Antioquia,Apartadó,2036,132206
05051,Antioquia,Arboletes,2036,33529
05055,Antioquia,Argelia,2036,8524
05059,Antioquia,Armenia,2036,5035
05079,Antioquia,Barbosa,2036,71811
05086,Antioquia,Belmira,2036,5722
05088,Antioquia,Bello,2036,663017
05091,Antioquia,Betania,2036,10352
05093,Antioquia,Betulia,2036,17420
05101,Antioquia,Ciudad Bolívar,2036,28777
05107,Antioquia,Briceño,2036,7060
05113,Antioquia,Buriticá,2036,12061
05120,Antioquia,Cáceres,2036,26849
05125,Antioquia,Caicedo,2036,9208
05129,Antioquia,Caldas,2036,93982
05134,Antioquia,Campamento,2036,10280
05138,Antioquia,Cañasgordas,2036,13806
05142,Antioquia,Caracolí,2036,4144
05145,Antioquia,Caramanta,2036,3809
05147,Antioquia,Carepa,2036,54273
05148,Antioquia,El Carmen de Viboral,2036,79591
05150,Antioquia,Carolina,2036,3837
05154,Antioquia,Caucasia,2036,92747
05172,Antioquia,Chigorodó,2036,56046
05190,Antioquia,Cisneros,2036,10654
05197,Antioquia,Cocorná,2036,15711
05206,Antioquia,Concepción,2036,5174
05209,Antioquia,Concordia,2036,21141
05212,Antioquia,Copacabana,2036,102723
05234,Antioquia,Dabeiba,2036,25601
05237,Antioquia,Donmatías,2036,20306
05240,Antioquia,Ebéjico,2036,11666
05250,Antioquia,El Bagre,2036,59151
05264,Antioquia,Entrerríos,2036,14057
05266,Antioquia,Envigado,2036,303184
05282,Antioquia,Fredonia,2036,26827
05284,Antioquia,Frontino,2036,21518
05306,Antioquia,Giraldo,2036,7037
05308,Antioquia,Girardota,2036,68196
05310,Antioquia,Gómez Plata,2036,10784
05313,Antioquia,Granada,2036,10427
05315,Antioquia,Guadalupe,2036,6987
05318,Antioquia,Guarne,2036,72592
05321,Antioquia,Guatapé,2036,11090
05347,Antioquia,Heliconia,2036,4093
05353,Antioquia,Hispania,2036,6382
05360,Antioquia,Itagüí,2036,319714
05361,Antioquia,Ituango,2036,29971
05364,Antioquia,Jardín,2036,16053
05368,Antioquia,Jericó,2036,14672
05376,Antioquia,La Ceja,2036,84104
05380,Antioquia,La Estrella,2036,91427
05390,Antioquia,La Pintada,2036,9551
05400,Antioquia,La Unión,2036,27255
05411,Antioquia,Liborina,2036,10813
05425,Antioquia,Maceo,2036,9031
05440,Antioquia,Marinilla,2036,84988
05467,Antioquia,Montebello,2036,5646
05475,Antioquia,Murindó,2036,7116
05480,Antioquia,Mutatá,2036,12939
05483,Antioquia,Nariño,2036,11314
05490,Antioquia,Necoclí,2036,39825
05495,Antioquia,Nechí,2036,33482
05501,Antioquia,Olaya,2036,3461
05541,Antioquia,Peñol,2036,26175
05543,Antioquia,Peque,2036,9024
05576,Antioquia,Pueblorrico,2036,9055
05579,Antioquia,Puerto Berrío,2036,38748
05585,Antioquia,Puerto Nare,2036,16019
05591,Antioquia,Puerto Triunfo,2036,20882
05604,Antioquia,Remedios,2036,38196
05607,Antioquia,Retiro,2036,30599
05615,Antioquia,Rionegro,2036,172428
05628,Antioquia,Sabanalarga,2036,10248
05631,Antioquia,Sabaneta,2036,130334
05642,Antioquia,Salgar,2036,18162
05647,Antioquia,San Andrés de Cuerquía,2036,6982
05649,Antioquia,San Carlos,2036,16642
05652,Antioquia,San Francisco,2036,6254
05656,Antioquia,San Jerónimo,2036,22315
05658,Antioquia,San José de La Montaña,2036,4477
05659,Antioquia,San Juan de Urabá,2036,18418
05660,Antioquia,San Luis,2036,16083
05664,Antioquia,San Pedro de Los Milagros,2036,21442
05665,Antioquia,San Pedro de Urabá,2036,32376
05667,Antioquia,San Rafael,2036,19017
05670,Antioquia,San Roque,2036,27052
05674,Antioquia,San Vicente,2036,26255
05679,Antioquia,Santa Bárbara,2036,31544
05686,Antioquia,Santa Rosa de Osos,2036,44431
05690,Antioquia,Santo Domingo,2036,13601
05697,Antioquia,El Santuario,2036,44934
05736,Antioquia,Segovia,2036,41134
05756,Antioquia,Sonsón,2036,32746
05761,Antioquia,Sopetrán,2036,17512
05789,Antioquia,Támesis,2036,15952
05790,Antioquia,Tarazá,2036,31301
05792,Antioquia,Tarso,2036,6814
05809,Antioquia,Titiribí,2036,11940
05819,Antioquia,Toledo,2036,4120
05837,Antioquia,Turbo,2036,127001
05842,Antioquia,Uramita,2036,7690
05847,Antioquia,Urrao,2036,33272
05854,Antioquia,Valdivia,2036,15417
05856,Antioquia,Valparaíso,2036,6638
05858,Antioquia,Vegachí,2036,12298
05861,Antioquia,Venecia,2036,12872
05873,Antioquia,Vigía del Fuerte,2036,13546
05885,Antioquia,Yalí,2036,7344
05887,Antioquia,Yarumal,2036,41055
05890,Antioquia,Yolombó,2036,26394
05893,Antioquia,Yondó,2036,25873
05895,Antioquia,Zaragoza,2036,28575
08001,Atlántico,Barranquilla,2036,1215384
08078,Atlántico,Baranoa,2036,90992
08137,Atlántico,Campo de La Cruz,2036,32096
08141,Atlántico,Candelaria,2036,23331
08296,Atlántico,Galapa,2036,72926
08372,Atlántico,Juan de Acosta,2036,27497
08421,Atlántico,Luruaco,2036,38035
08433,Atlántico,Malambo,2036,170688
08436,Atlántico,Manatí,2036,27722
08520,Atlántico,Palmar de Varela,2036,43831
08549,Atlántico,Piojó,2036,9076
08558,Atlántico,Polonuevo,2036,24759
08560,Atlántico,Ponedera,2036,30898
08573,Atlántico,Puerto Colombia,2036,77282
08606,Atlántico,Repelón,2036,34388
08634,Atlántico,Sabanagrande,2036,47982
08638,Atlántico,Sabanalarga,2036,113912
08675,Atlántico,Santa Lucía,2036,23556
08685,Atlántico,Santo Tomás,2036,46469
08758,Atlántico,Soledad,2036,825492
08770,Atlántico,Suan,2036,17283
08832,Atlántico,Tubará,2036,22654
08849,Atlántico,Usiacurí,2036,19204
11001,"Bogotá, D.C.","Bogotá, D.C.",2036,7785579
13001,Bolívar,Cartagena de Indias,2036,990960
13006,Bolívar,Achí,2036,31779
13030,Bolívar,Altos del Rosario,2036,9987
13042,Bolívar,Arenal,2036,9583
13052,Bolívar,Arjona,2036,75606
13062,Bolívar,Arroyohondo,2036,7960
13074,Bolívar,Barranco de Loba,2036,19071
13140,Bolívar,Calamar,2036,26618
13160,Bolívar,Cantagallo,2036,9091
13188,Bolívar,Cicuco,2036,18850
13212,Bolívar,Córdoba,2036,20602
13222,Bolívar,Clemencia,2036,17576
13244,Bolívar,El Carmen de Bolívar,2036,79996
13248,Bolívar,El Guamo,2036,10422
13268,Bolívar,El Peñón,2036,7104
13300,Bolívar,Hatillo de Loba,2036,13478
13430,Bolívar,Magangué,2036,164097
13433,Bolívar,Mahates,2036,36411
13440,Bolívar,Margarita,2036,12385
13442,Bolívar,María La Baja,2036,48515
13458,Bolívar,Montecristo,2036,15165
13468,Bolívar,Mompós,2036,50858
13473,Bolívar,Morales,2036,27345
13490,Bolívar,Norosí,2036,15179
13549,Bolívar,Pinillos,2036,25601
13580,Bolívar,Regidor,2036,8754
13600,Bolívar,Río Viejo,2036,13688
13620,Bolívar,San Cristóbal,2036,11783
13647,Bolívar,San Estanislao,2036,24445
13650,Bolívar,San Fernando,2036,11657
13654,Bolívar,San Jacinto,2036,30944
13655,Bolívar,San Jacinto del Cauca,2036,11421
13657,Bolívar,San Juan Nepomuceno,2036,48089
13667,Bolívar,San Martín de Loba,2036,14919
13670,Bolívar,San Pablo,2036,29454
13673,Bolívar,Santa Catalina,2036,16214
13683,Bolívar,Santa Rosa,2036,23177
13688,Bolívar,Santa Rosa del Sur,2036,31955
13744,Bolívar,Simití,2036,17467
13760,Bolívar,Soplaviento,2036,15979
13780,Bolívar,Talaigua Nuevo,2036,17142
13810,Bolívar,Tiquisio,2036,17206
13836,Bolívar,Turbaco,2036,146133
13838,Bolívar,Turbaná,2036,19175
13873,Bolívar,Villanueva,2036,35997
13894,Bolívar,Zambrano,2036,14662
15001,Boyacá,Tunja,2036,211415
15022,Boyacá,Almeida,2036,1496
15047,Boyacá,Aquitania,2036,14099
15051,Boyacá,Arcabuco,2036,6983
15087,Boyacá,Belén,2036,7493
15090,Boyacá,Berbeo,2036,1571
15092,Boyacá,Betéitiva,2036,1424
15097,Boyacá,Boavita,2036,5015
15104,Boyacá,Boyacá,2036,5124
15106,Boyacá,Briceño,2036,2142
15109,Boyacá,Buenavista,2036,4298
15114,Boyacá,Busbanzá,2036,1577
15131,Boyacá,Caldas,2036,2199
15135,Boyacá,Campohermoso,2036,3052
15162,Boyacá,Cerinza,2036,3074
15172,Boyacá,Chinavita,2036,2639
15176,Boyacá,Chiquinquirá,2036,59278
15180,Boyacá,Chiscas,2036,3911
15183,Boyacá,Chita,2036,7888
15185,Boyacá,Chitaraque,2036,5693
15187,Boyacá,Chivatá,2036,2713
15189,Boyacá,Ciénega,2036,3948
15204,Boyacá,Cómbita,2036,12936
15212,Boyacá,Coper,2036,2957
15215,Boyacá,Corrales,2036,2502
15218,Boyacá,Covarachía,2036,2730
15223,Boyacá,Cubará,2036,15837
15224,Boyacá,Cucaita,2036,3681
15226,Boyacá,Cuítiva,2036,1743
15232,Boyacá,Chíquiza,2036,4517
15236,Boyacá,Chivor,2036,2907
15238,Boyacá,Duitama,2036,153296
15244,Boyacá,El Cocuy,2036,4208
15248,Boyacá,El Espino,2036,3041
15272,Boyacá,Firavitoba,2036,7313
15276,Boyacá,Floresta,2036,3220
15293,Boyacá,Gachantivá,2036,2441
15296,Boyacá,Gámeza,2036,3953
15299,Boyacá,Garagoa,2036,20871
15317,Boyacá,Guacamayas,2036,1580
15322,Boyacá,Guateque,2036,11936
15325,Boyacá,Guayatá,2036,3356
15332,Boyacá,Güicán de La Sierra,2036,4209
15362,Boyacá,Iza,2036,1789
15367,Boyacá,Jenesano,2036,7050
15368,Boyacá,Jericó,2036,3866
15377,Boyacá,Labranzagrande,2036,3802
15380,Boyacá,La Capilla,2036,2191
15401,Boyacá,La Victoria,2036,1104
15403,Boyacá,La Uvita,2036,2369
15407,Boyacá,Villa de Leyva,2036,24784
15425,Boyacá,Macanal,2036,5407
15442,Boyacá,Maripí,2036,5573
15455,Boyacá,Miraflores,2036,8866
15464,Boyacá,Mongua,2036,3972
15466,Boyacá,Monguí,2036,4225
15469,Boyacá,Moniquirá,2036,24252
15476,Boyacá,Motavita,2036,4254
15480,Boyacá,Muzo,2036,7001
15491,Boyacá,Nobsa,2036,17359
15494,Boyacá,Nuevo Colón,2036,5001
15500,Boyacá,Oicatá,2036,2830
15507,Boyacá,Otanche,2036,7944
15511,Boyacá,Pachavita,2036,1803
15514,Boyacá,Páez,2036,3234
15516,Boyacá,Paipa,2036,44883
15518,Boyacá,Pajarito,2036,1682
15522,Boyacá,Panqueba,2036,1586
15531,Boyacá,Pauna,2036,7055
15533,Boyacá,Paya,2036,2801
15537,Boyacá,Paz de Río,2036,4313
15542,Boyacá,Pesca,2036,6754
15550,Boyacá,Pisba,2036,2170
15572,Boyacá,Puerto Boyacá,2036,47169
15580,Boyacá,Quípama,2036,4787
15599,Boyacá,Ramiriquí,2036,9788
15600,Boyacá,Ráquira,2036,7745
15621,Boyacá,Rondón,2036,2357
15632,Boyacá,Saboyá,2036,14469
15638,Boyacá,Sáchica,2036,6951
15646,Boyacá,Samacá,2036,19696
15660,Boyacá,San Eduardo,2036,1464
15664,Boyacá,San José de Pare,2036,4152
15667,Boyacá,San Luis de Gaceno,2036,4583
15673,Boyacá,San Mateo,2036,3299
15676,Boyacá,San Miguel de Sema,2036,2919
15681,Boyacá,San Pablo de Borbur,2036,6410
15686,Boyacá,Santana,2036,7457
15690,Boyacá,Santa María,2036,3560
15693,Boyacá,Santa Rosa de Viterbo,2036,13241
15696,Boyacá,Santa Sofía,2036,3316
15720,Boyacá,Sativanorte,2036,1655
15723,Boyacá,Sativasur,2036,821
15740,Boyacá,Siachoque,2036,6549
15753,Boyacá,Soatá,2036,9088
15755,Boyacá,Socotá,2036,7110
15757,Boyacá,Socha,2036,8694
15759,Boyacá,Sogamoso,2036,149567
15761,Boyacá,Somondoco,2036,2851
15762,Boyacá,Sora,2036,3095
15763,Boyacá,Sotaquirá,2036,7160
15764,Boyacá,Soracá,2036,6027
15774,Boyacá,Susacón,2036,2655
15776,Boyacá,Sutamarchán,2036,6167
15778,Boyacá,Sutatenza,2036,3822
15790,Boyacá,Tasco,2036,5762
15798,Boyacá,Tenza,2036,2999
15804,Boyacá,Tibaná,2036,8236
15806,Boyacá,Tibasosa,2036,13601
15808,Boyacá,Tinjacá,2036,3810
15810,Boyacá,Tipacoque,2036,2732
15814,Boyacá,Toca,2036,8715
15816,Boyacá,Togüí,2036,4209
15820,Boyacá,Tópaga,2036,3588
15822,Boyacá,Tota,2036,4569
15832,Boyacá,Tununguá,2036,1446
15835,Boyacá,Turmequé,2036,4611
15837,Boyacá,Tuta,2036,7453
15839,Boyacá,Tutazá,2036,1766
15842,Boyacá,Úmbita,2036,7316
15861,Boyacá,Ventaquemada,2036,17738
15879,Boyacá,Viracachá,2036,2756
15897,Boyacá,Zetaquira,2036,4544
17001,Caldas,Manizales,2036,502110
17013,Caldas,Aguadas,2036,19667
17042,Caldas,Anserma,2036,35566
17050,Caldas,Aranzazu,2036,10284
17088,Caldas,Belalcázar,2036,9558
17174,Caldas,Chinchiná,2036,46450
17272,Caldas,Filadelfia,2036,9197
17380,Caldas,La Dorada,2036,67264
17388,Caldas,La Merced,2036,4758
17433,Caldas,Manzanares,2036,17401
17442,Caldas,Marmato,2036,8736
17444,Caldas,Marquetalia,2036,12778
17446,Caldas,Marulanda,2036,2494
17486,Caldas,Neira,2036,20363
17495,Caldas,Norcasia,2036,5863
17513,Caldas,Pácora,2036,14571
17524,Caldas,Palestina,2036,14857
17541,Caldas,Pensilvania,2036,19113
17614,Caldas,Riosucio,2036,48601
17616,Caldas,Risaralda,2036,10306
17653,Caldas,Salamina,2036,17381
17662,Caldas,Samaná,2036,19517
17665,Caldas,San José,2036,4614
17777,Caldas,Supía,2036,32749
17867,Caldas,Victoria,2036,10959
17873,Caldas,Villamaría,2036,78901
17877,Caldas,Viterbo,2036,11658
18001,Caquetá,Florencia,2036,203421
18029,Caquetá,Albania,2036,4890
18094,Caquetá,Belén de Los Andaquíes,2036,11336
18150,Caquetá,Cartagena del Chairá,2036,33795
18205,Caquetá,Curillo,2036,7712
18247,Caquetá,El Doncello,2036,19606
18256,Caquetá,El Paujíl,2036,19174
18410,Caquetá,La Montañita,2036,15961
18460,Caquetá,Milán,2036,10648
18479,Caquetá,Morelia,2036,3746
18592,Caquetá,Puerto Rico,2036,27444
18610,Caquetá,San José del Fragua,2036,13329
18753,Caquetá,San Vicente del Caguán,2036,53055
18756,Caquetá,Solano,2036,10981
18785,Caquetá,Solita,2036,6394
18860,Caquetá,Valparaíso,2036,7334
19001,Cauca,Popayán,2036,378550
19022,Cauca,Almaguer,2036,17817
19050,Cauca,Argelia,2036,29278
19075,Cauca,Balboa,2036,23800
19100,Cauca,Bolívar,2036,36785
19110,Cauca,Buenos Aires,2036,34011
19130,Cauca,Cajibío,2036,52176
19137,Cauca,Caldono,2036,49871
19142,Cauca,Caloto,2036,31076
19212,Cauca,Corinto,2036,28165
19256,Cauca,El Tambo,2036,62365
19290,Cauca,Florencia,2036,5035
19300,Cauca,Guachené,2036,20326
19318,Cauca,Guapi,2036,31551
19355,Cauca,Inzá,2036,27777
19364,Cauca,Jambaló,2036,20589
19392,Cauca,La Sierra,2036,12070
19397,Cauca,La Vega,2036,23647
19418,Cauca,López de Micay,2036,20793
19450,Cauca,Mercaderes,2036,31767
19455,Cauca,Miranda,2036,32575
19473,Cauca,Morales,2036,50639
19513,Cauca,Padilla,2036,10754
19517,Cauca,Páez,2036,60902
19532,Cauca,Patía,2036,41241
19533,Cauca,Piamonte,2036,11032
19548,Cauca,Piendamó - Tunía,2036,43113
19573,Cauca,Puerto Tejada,2036,43505
19585,Cauca,Puracé,2036,18460
19622,Cauca,Rosas,2036,12845
19693,Cauca,San Sebastián,2036,10481
19698,Cauca,Santander de Quilichao,2036,151177
19701,Cauca,Santa Rosa,2036,5157
19743,Cauca,Silvia,2036,42423
19760,Cauca,Sotará Paispamba,2036,15542
19780,Cauca,Suárez,2036,42928
19785,Cauca,Sucre,2036,9863
19807,Cauca,Timbío,2036,43382
19809,Cauca,Timbiquí,2036,34210
19821,Cauca,Toribío,2036,45673
19824,Cauca,Totoró,2036,29388
19845,Cauca,Villa Rica,2036,25546
